year,race,driver,team,lap_number,stint,compound_before,compound_after,pit_in_time
2024,Hungarian Grand Prix,HAM,Mercedes,17.0,2.0,MEDIUM,HARD,0 days 01:19:25.147000
2024,Hungarian Grand Prix,HAM,Mercedes,41.0,3.0,HARD,HARD,0 days 01:53:17.908000
2024,Hungarian Grand Prix,LEC,Ferrari,24.0,2.0,MEDIUM,HARD,0 days 01:29:21.144000
2024,Hungarian Grand Prix,LEC,Ferrari,41.0,3.0,HARD,MEDIUM,0 days 01:53:18.987000
2024,Hungarian Grand Prix,VER,Red Bull Racing,22.0,2.0,MEDIUM,HARD,0 days 01:26:28.431000
2024,Hungarian Grand Prix,VER,Red Bull Racing,50.0,3.0,HARD,MEDIUM,0 days 02:05:50.610000
2024,Hungarian Grand Prix,SAI,Ferrari,22.0,2.0,MEDIUM,HARD,0 days 01:26:37.671000
2024,Hungarian Grand Prix,SAI,Ferrari,48.0,3.0,HARD,MEDIUM,0 days 02:03:12.851000
2024,Hungarian Grand Prix,PER,Red Bull Racing,29.0,2.0,HARD,MEDIUM,0 days 01:36:55.227000
2024,Hungarian Grand Prix,PER,Red Bull Racing,48.0,3.0,MEDIUM,MEDIUM,0 days 02:03:34.008000
2024,Hungarian Grand Prix,RUS,Mercedes,34.0,2.0,HARD,MEDIUM,0 days 01:43:58.579000
2024,Hungarian Grand Prix,RUS,Mercedes,54.0,3.0,MEDIUM,HARD,0 days 02:11:52.200000
2024,Hungarian Grand Prix,TSU,RB,30.0,2.0,MEDIUM,HARD,0 days 01:38:18.066000
2024,Hungarian Grand Prix,STR,Aston Martin,15.0,2.0,SOFT,MEDIUM,0 days 01:16:55.354000
2024,Hungarian Grand Prix,STR,Aston Martin,46.0,3.0,MEDIUM,HARD,0 days 02:01:08.094000
2024,Hungarian Grand Prix,ALO,Aston Martin,8.0,2.0,SOFT,MEDIUM,0 days 01:06:57.365000
2024,Hungarian Grand Prix,ALO,Aston Martin,38.0,3.0,MEDIUM,HARD,0 days 01:49:46.360000
2024,Hungarian Grand Prix,RIC,RB,8.0,2.0,MEDIUM,HARD,0 days 01:06:59.997000
2024,Hungarian Grand Prix,RIC,RB,29.0,3.0,HARD,HARD,0 days 01:37:11.739000
2024,Hungarian Grand Prix,HUL,Haas F1 Team,3.0,2.0,MEDIUM,HARD,0 days 00:59:51.210000
2024,Hungarian Grand Prix,HUL,Haas F1 Team,30.0,3.0,HARD,HARD,0 days 01:38:36.716000
2024,Hungarian Grand Prix,ALB,Williams,7.0,2.0,SOFT,HARD,0 days 01:05:33.834000
2024,Hungarian Grand Prix,ALB,Williams,30.0,3.0,HARD,HARD,0 days 01:38:39.028000
2024,Hungarian Grand Prix,MAG,Haas F1 Team,7.0,2.0,SOFT,HARD,0 days 01:05:34.875000
2024,Hungarian Grand Prix,MAG,Haas F1 Team,35.0,3.0,HARD,HARD,0 days 01:45:49.178000
2024,Hungarian Grand Prix,BOT,Kick Sauber,17.0,2.0,MEDIUM,HARD,0 days 01:19:49.501000
2024,Hungarian Grand Prix,BOT,Kick Sauber,46.0,3.0,HARD,HARD,0 days 02:01:26.612000
2024,Hungarian Grand Prix,SAR,Williams,9.0,2.0,MEDIUM,HARD,0 days 01:08:29.694000
2024,Hungarian Grand Prix,SAR,Williams,34.0,3.0,HARD,HARD,0 days 01:44:25.307000
2024,Hungarian Grand Prix,SAR,Williams,64.0,4.0,HARD,SOFT,0 days 02:27:11.101000
2024,Hungarian Grand Prix,OCO,Alpine,7.0,2.0,MEDIUM,HARD,0 days 01:05:37.514000
2024,Hungarian Grand Prix,OCO,Alpine,31.0,3.0,HARD,HARD,0 days 01:40:08.186000
2024,Hungarian Grand Prix,OCO,Alpine,65.0,4.0,HARD,SOFT,0 days 02:28:36.834000
2024,Hungarian Grand Prix,ZHO,Kick Sauber,8.0,2.0,MEDIUM,HARD,0 days 01:07:06.128000
2024,Hungarian Grand Prix,ZHO,Kick Sauber,37.0,3.0,HARD,HARD,0 days 01:48:55.833000
2024,Hungarian Grand Prix,GAS,Alpine,29.0,2.0,HARD,MEDIUM,0 days 01:37:07.036000
2024,Belgian Grand Prix,HAM,Mercedes,12.0,2.0,MEDIUM,HARD,0 days 01:17:33.075000
2024,Belgian Grand Prix,HAM,Mercedes,27.0,3.0,HARD,HARD,0 days 01:44:51.992000
2024,Belgian Grand Prix,PIA,McLaren,12.0,2.0,MEDIUM,HARD,0 days 01:17:37.305000
2024,Belgian Grand Prix,PIA,McLaren,31.0,3.0,HARD,HARD,0 days 01:52:06.585000
2024,Belgian Grand Prix,LEC,Ferrari,13.0,2.0,MEDIUM,HARD,0 days 01:19:22.785000
2024,Belgian Grand Prix,LEC,Ferrari,26.0,3.0,HARD,HARD,0 days 01:43:07.551000
2024,Belgian Grand Prix,VER,Red Bull Racing,11.0,2.0,MEDIUM,HARD,0 days 01:15:50.746000
2024,Belgian Grand Prix,VER,Red Bull Racing,29.0,3.0,HARD,MEDIUM,0 days 01:48:37.561000
2024,Belgian Grand Prix,NOR,McLaren,16.0,2.0,MEDIUM,HARD,0 days 01:24:57.719000
2024,Belgian Grand Prix,NOR,McLaren,30.0,3.0,HARD,HARD,0 days 01:50:25.690000
2024,Belgian Grand Prix,SAI,Ferrari,21.0,2.0,HARD,MEDIUM,0 days 01:34:02.428000
2024,Belgian Grand Prix,SAI,Ferrari,29.0,3.0,MEDIUM,HARD,0 days 01:48:45.111000
2024,Belgian Grand Prix,PER,Red Bull Racing,12.0,2.0,MEDIUM,MEDIUM,0 days 01:17:36.952000
2024,Belgian Grand Prix,PER,Red Bull Racing,22.0,3.0,MEDIUM,HARD,0 days 01:36:02.844000
2024,Belgian Grand Prix,PER,Red Bull Racing,43.0,4.0,HARD,SOFT,0 days 02:14:10.569000
2024,Belgian Grand Prix,ALO,Aston Martin,14.0,2.0,MEDIUM,MEDIUM,0 days 01:21:28.965000
2024,Belgian Grand Prix,OCO,Alpine,13.0,2.0,MEDIUM,HARD,0 days 01:19:41.272000
2024,Belgian Grand Prix,OCO,Alpine,31.0,3.0,HARD,HARD,0 days 01:52:43.495000
2024,Belgian Grand Prix,RIC,RB,9.0,2.0,SOFT,MEDIUM,0 days 01:12:18.940000
2024,Belgian Grand Prix,RIC,RB,22.0,3.0,MEDIUM,SOFT,0 days 01:36:25.951000
2024,Belgian Grand Prix,STR,Aston Martin,13.0,2.0,MEDIUM,MEDIUM,0 days 01:19:45.888000
2024,Belgian Grand Prix,ALB,Williams,9.0,2.0,MEDIUM,MEDIUM,0 days 01:12:15.361000
2024,Belgian Grand Prix,ALB,Williams,24.0,3.0,MEDIUM,HARD,0 days 01:40:03.607000
2024,Belgian Grand Prix,GAS,Alpine,10.0,2.0,MEDIUM,HARD,0 days 01:14:10.978000
2024,Belgian Grand Prix,GAS,Alpine,29.0,3.0,HARD,HARD,0 days 01:49:14.810000
2024,Belgian Grand Prix,MAG,Haas F1 Team,18.0,2.0,MEDIUM,HARD,0 days 01:29:03.506000
2024,Belgian Grand Prix,BOT,Kick Sauber,12.0,2.0,MEDIUM,HARD,0 days 01:17:51.484000
2024,Belgian Grand Prix,BOT,Kick Sauber,36.0,3.0,HARD,MEDIUM,0 days 02:01:59.578000
2024,Belgian Grand Prix,TSU,RB,16.0,2.0,MEDIUM,SOFT,0 days 01:25:26.782000
2024,Belgian Grand Prix,SAR,Williams,9.0,2.0,MEDIUM,MEDIUM,0 days 01:12:25.232000
2024,Belgian Grand Prix,SAR,Williams,25.0,3.0,MEDIUM,HARD,0 days 01:42:16.425000
2024,Belgian Grand Prix,HUL,Haas F1 Team,8.0,2.0,MEDIUM,HARD,0 days 01:10:31.519000
2024,Belgian Grand Prix,HUL,Haas F1 Team,21.0,3.0,HARD,MEDIUM,0 days 01:34:42.498000
2024,Belgian Grand Prix,RUS,Mercedes,11.0,2.0,MEDIUM,HARD,0 days 01:15:48.012000
2024,Dutch Grand Prix,NOR,McLaren,29.0,2.0,MEDIUM,HARD,0 days 01:34:49.311000
2024,Dutch Grand Prix,VER,Red Bull Racing,28.0,2.0,MEDIUM,HARD,0 days 01:33:39.294000
2024,Dutch Grand Prix,LEC,Ferrari,25.0,2.0,MEDIUM,HARD,0 days 01:29:55.761000
2024,Dutch Grand Prix,PIA,McLaren,34.0,2.0,MEDIUM,HARD,0 days 01:41:22.457000
2024,Dutch Grand Prix,SAI,Ferrari,31.0,2.0,MEDIUM,HARD,0 days 01:37:41.909000
2024,Dutch Grand Prix,PER,Red Bull Racing,30.0,2.0,MEDIUM,HARD,0 days 01:36:25.307000
2024,Dutch Grand Prix,RUS,Mercedes,26.0,2.0,MEDIUM,HARD,0 days 01:31:13.011000
2024,Dutch Grand Prix,RUS,Mercedes,55.0,3.0,HARD,SOFT,0 days 02:08:01.667000
2024,Dutch Grand Prix,HAM,Mercedes,24.0,2.0,SOFT,HARD,0 days 01:28:55.958000
2024,Dutch Grand Prix,HAM,Mercedes,49.0,3.0,HARD,SOFT,0 days 02:00:39.475000
2024,Dutch Grand Prix,GAS,Alpine,33.0,2.0,MEDIUM,HARD,0 days 01:40:34.635000
2024,Dutch Grand Prix,ALO,Aston Martin,32.0,2.0,MEDIUM,HARD,0 days 01:39:20.765000
2024,Dutch Grand Prix,HUL,Haas F1 Team,15.0,2.0,MEDIUM,HARD,0 days 01:17:26.807000
2024,Dutch Grand Prix,RIC,RB,30.0,2.0,MEDIUM,HARD,0 days 01:36:53.284000
2024,Dutch Grand Prix,STR,Aston Martin,31.0,2.0,MEDIUM,HARD,0 days 01:38:06.097000
2024,Dutch Grand Prix,ALB,Williams,13.0,2.0,MEDIUM,HARD,0 days 01:14:57.258000
2024,Dutch Grand Prix,ALB,Williams,55.0,3.0,HARD,MEDIUM,0 days 02:09:00.863000
2024,Dutch Grand Prix,OCO,Alpine,31.0,2.0,MEDIUM,HARD,0 days 01:38:18.462000
2024,Dutch Grand Prix,SAR,Williams,23.0,2.0,MEDIUM,HARD,0 days 01:28:02.453000
2024,Dutch Grand Prix,TSU,RB,15.0,2.0,SOFT,MEDIUM,0 days 01:17:28.371000
2024,Dutch Grand Prix,TSU,RB,33.0,3.0,MEDIUM,HARD,0 days 01:40:52.162000
2024,Dutch Grand Prix,MAG,Haas F1 Team,41.0,2.0,HARD,MEDIUM,0 days 01:51:11.315000
2024,Dutch Grand Prix,BOT,Kick Sauber,16.0,2.0,SOFT,HARD,0 days 01:18:51.461000
2024,Dutch Grand Prix,BOT,Kick Sauber,44.0,3.0,HARD,MEDIUM,0 days 01:55:13.583000
2024,Dutch Grand Prix,ZHO,Kick Sauber,19.0,2.0,MEDIUM,HARD,0 days 01:22:56.215000
2024,Dutch Grand Prix,ZHO,Kick Sauber,52.0,3.0,HARD,SOFT,0 days 02:06:02.134000
2024,Italian Grand Prix,LEC,Ferrari,16.0,2.0,MEDIUM,HARD,0 days 01:18:57.356000
2024,Italian Grand Prix,PIA,McLaren,17.0,2.0,MEDIUM,HARD,0 days 01:20:18.218000
2024,Italian Grand Prix,PIA,McLaren,39.0,3.0,HARD,HARD,0 days 01:51:19.726000
2024,Italian Grand Prix,NOR,McLaren,15.0,2.0,MEDIUM,HARD,0 days 01:17:30.880000
2024,Italian Grand Prix,NOR,McLaren,33.0,3.0,HARD,HARD,0 days 01:43:03.625000
2024,Italian Grand Prix,SAI,Ferrari,20.0,2.0,MEDIUM,HARD,0 days 01:24:42.770000
2024,Italian Grand Prix,HAM,Mercedes,16.0,2.0,MEDIUM,HARD,0 days 01:19:04.576000
2024,Italian Grand Prix,HAM,Mercedes,38.0,3.0,HARD,HARD,0 days 01:50:13.951000
2024,Italian Grand Prix,VER,Red Bull Racing,23.0,2.0,HARD,HARD,0 days 01:29:05.025000
2024,Italian Grand Prix,VER,Red Bull Racing,42.0,3.0,HARD,MEDIUM,0 days 01:55:58.853000
2024,Italian Grand Prix,RUS,Mercedes,12.0,2.0,MEDIUM,HARD,0 days 01:13:35.841000
2024,Italian Grand Prix,RUS,Mercedes,34.0,3.0,HARD,HARD,0 days 01:44:56.603000
2024,Italian Grand Prix,PER,Red Bull Racing,24.0,2.0,HARD,HARD,0 days 01:30:31.232000
2024,Italian Grand Prix,PER,Red Bull Racing,36.0,3.0,HARD,MEDIUM,0 days 01:47:42.350000
2024,Italian Grand Prix,ALB,Williams,18.0,2.0,MEDIUM,HARD,0 days 01:22:11.113000
2024,Italian Grand Prix,MAG,Haas F1 Team,15.0,2.0,MEDIUM,HARD,0 days 01:17:55.700000
2024,Italian Grand Prix,ALO,Aston Martin,13.0,2.0,MEDIUM,HARD,0 days 01:14:59.885000
2024,Italian Grand Prix,ALO,Aston Martin,36.0,3.0,HARD,HARD,0 days 01:47:59.457000
2024,Italian Grand Prix,COL,Williams,17.0,2.0,MEDIUM,HARD,0 days 01:20:57.279000
2024,Italian Grand Prix,RIC,RB,12.0,2.0,MEDIUM,HARD,0 days 01:13:44.041000
2024,Italian Grand Prix,OCO,Alpine,32.0,2.0,HARD,MEDIUM,0 days 01:42:25.254000
2024,Italian Grand Prix,GAS,Alpine,11.0,2.0,MEDIUM,HARD,0 days 01:12:14.320000
2024,Italian Grand Prix,GAS,Alpine,31.0,3.0,HARD,HARD,0 days 01:41:11.904000
2024,Italian Grand Prix,BOT,Kick Sauber,34.0,2.0,HARD,MEDIUM,0 days 01:45:30.316000
2024,Italian Grand Prix,HUL,Haas F1 Team,6.0,2.0,MEDIUM,HARD,0 days 01:05:18.665000
2024,Italian Grand Prix,HUL,Haas F1 Team,33.0,3.0,HARD,HARD,0 days 01:44:22.333000
2024,Italian Grand Prix,ZHO,Kick Sauber,16.0,2.0,MEDIUM,HARD,0 days 01:19:37.767000
2024,Italian Grand Prix,STR,Aston Martin,20.0,2.0,HARD,HARD,0 days 01:25:13.229000
2024,Italian Grand Prix,STR,Aston Martin,37.0,3.0,HARD,MEDIUM,0 days 01:49:40.261000
2024,Italian Grand Prix,STR,Aston Martin,51.0,4.0,MEDIUM,SOFT,0 days 02:09:52.755000
2024,Azerbaijan Grand Prix,VER,Red Bull Racing,13.0,2.0,MEDIUM,HARD,0 days 01:20:23.218000
2024,Azerbaijan Grand Prix,VER,Red Bull Racing,50.0,3.0,HARD,SOFT,0 days 02:27:57.218000
2024,Azerbaijan Grand Prix,GAS,Alpine,51.0,2.0,HARD,SOFT,0 days 02:31:10.608000
2024,Azerbaijan Grand Prix,PER,Red Bull Racing,14.0,2.0,MEDIUM,HARD,0 days 01:22:02.779000
2024,Azerbaijan Grand Prix,ALO,Aston Martin,12.0,2.0,MEDIUM,HARD,0 days 01:18:39.341000
2024,Azerbaijan Grand Prix,LEC,Ferrari,17.0,2.0,MEDIUM,HARD,0 days 01:27:25.229000
2024,Azerbaijan Grand Prix,STR,Aston Martin,2.0,2.0,MEDIUM,HARD,0 days 01:00:34.771000
2024,Azerbaijan Grand Prix,STR,Aston Martin,23.0,3.0,HARD,HARD,0 days 01:39:28.956000
2024,Azerbaijan Grand Prix,TSU,RB,13.0,2.0,MEDIUM,HARD,0 days 01:21:12.091000
2024,Azerbaijan Grand Prix,ALB,Williams,32.0,2.0,HARD,MEDIUM,0 days 01:55:06.789000
2024,Azerbaijan Grand Prix,ZHO,Kick Sauber,35.0,2.0,HARD,MEDIUM,0 days 02:01:24.595000
2024,Azerbaijan Grand Prix,HUL,Haas F1 Team,16.0,2.0,MEDIUM,HARD,0 days 01:26:09.871000
2024,Azerbaijan Grand Prix,RIC,RB,50.0,2.0,HARD,SOFT,0 days 02:29:06.077000
2024,Azerbaijan Grand Prix,OCO,Alpine,50.0,2.0,HARD,SOFT,0 days 02:29:34.721000
2024,Azerbaijan Grand Prix,NOR,McLaren,38.0,2.0,HARD,MEDIUM,0 days 02:05:49.612000
2024,Azerbaijan Grand Prix,COL,Williams,11.0,2.0,MEDIUM,HARD,0 days 01:16:52.053000
2024,Azerbaijan Grand Prix,HAM,Mercedes,13.0,2.0,MEDIUM,HARD,0 days 01:20:46.872000
2024,Azerbaijan Grand Prix,BEA,Haas F1 Team,15.0,2.0,MEDIUM,HARD,0 days 01:24:22.605000
2024,Azerbaijan Grand Prix,SAI,Ferrari,18.0,2.0,MEDIUM,HARD,0 days 01:29:22.650000
2024,Azerbaijan Grand Prix,RUS,Mercedes,13.0,2.0,MEDIUM,HARD,0 days 01:20:24.971000
2024,Azerbaijan Grand Prix,BOT,Kick Sauber,12.0,2.0,MEDIUM,HARD,0 days 01:19:14.259000
2024,Azerbaijan Grand Prix,PIA,McLaren,16.0,2.0,MEDIUM,HARD,0 days 01:25:37.989000
2024,Singapore Grand Prix,NOR,McLaren,31.0,2.0,MEDIUM,HARD,0 days 01:47:55.517000
2024,Singapore Grand Prix,VER,Red Bull Racing,30.0,2.0,MEDIUM,HARD,0 days 01:46:39.731000
2024,Singapore Grand Prix,PIA,McLaren,39.0,2.0,MEDIUM,HARD,0 days 02:01:32.180000
2024,Singapore Grand Prix,RUS,Mercedes,28.0,2.0,MEDIUM,HARD,0 days 01:43:31.224000
2024,Singapore Grand Prix,LEC,Ferrari,37.0,2.0,MEDIUM,HARD,0 days 01:58:38.788000
2024,Singapore Grand Prix,HAM,Mercedes,18.0,2.0,SOFT,HARD,0 days 01:27:05.732000
2024,Singapore Grand Prix,SAI,Ferrari,14.0,2.0,MEDIUM,HARD,0 days 01:20:46.452000
2024,Singapore Grand Prix,ALO,Aston Martin,26.0,2.0,MEDIUM,HARD,0 days 01:40:32.005000
2024,Singapore Grand Prix,HUL,Haas F1 Team,30.0,2.0,MEDIUM,HARD,0 days 01:47:14.036000
2024,Singapore Grand Prix,PER,Red Bull Racing,29.0,2.0,MEDIUM,HARD,0 days 01:45:35.630000
2024,Singapore Grand Prix,COL,Williams,30.0,2.0,MEDIUM,HARD,0 days 01:47:16.104000
2024,Singapore Grand Prix,TSU,RB,34.0,2.0,MEDIUM,SOFT,0 days 01:54:07.519000
2024,Singapore Grand Prix,OCO,Alpine,30.0,2.0,MEDIUM,HARD,0 days 01:47:35.292000
2024,Singapore Grand Prix,STR,Aston Martin,27.0,2.0,HARD,MEDIUM,0 days 01:42:44.205000
2024,Singapore Grand Prix,ZHO,Kick Sauber,35.0,2.0,HARD,MEDIUM,0 days 01:56:13.121000
2024,Singapore Grand Prix,BOT,Kick Sauber,34.0,2.0,HARD,MEDIUM,0 days 01:54:34.233000
2024,Singapore Grand Prix,GAS,Alpine,38.0,2.0,MEDIUM,SOFT,0 days 02:01:18.289000
2024,Singapore Grand Prix,RIC,RB,11.0,2.0,SOFT,MEDIUM,0 days 01:15:58.899000
2024,Singapore Grand Prix,RIC,RB,47.0,3.0,MEDIUM,SOFT,0 days 02:16:10.467000
2024,Singapore Grand Prix,RIC,RB,59.0,4.0,SOFT,SOFT,0 days 02:36:09.582000
2024,Singapore Grand Prix,MAG,Haas F1 Team,29.0,2.0,HARD,MEDIUM,0 days 01:45:59.489000
2024,Singapore Grand Prix,MAG,Haas F1 Team,50.0,3.0,MEDIUM,SOFT,0 days 02:22:19.497000
2024,Singapore Grand Prix,ALB,Williams,12.0,2.0,MEDIUM,HARD,0 days 01:17:33.048000
2024,United States Grand Prix,VER,Red Bull Racing,26.0,2.0,MEDIUM,HARD,0 days 01:43:15.867000
2024,United States Grand Prix,GAS,Alpine,19.0,2.0,MEDIUM,HARD,0 days 01:31:59.285000
2024,United States Grand Prix,PER,Red Bull Racing,27.0,2.0,MEDIUM,HARD,0 days 01:45:21.062000
2024,United States Grand Prix,ALO,Aston Martin,27.0,2.0,MEDIUM,HARD,0 days 01:45:39.858000
2024,United States Grand Prix,LEC,Ferrari,27.0,2.0,MEDIUM,HARD,0 days 01:44:44.177000
2024,United States Grand Prix,STR,Aston Martin,28.0,2.0,HARD,MEDIUM,0 days 01:47:33.041000
2024,United States Grand Prix,MAG,Haas F1 Team,18.0,2.0,MEDIUM,HARD,0 days 01:30:14.378000
2024,United States Grand Prix,MAG,Haas F1 Team,39.0,3.0,HARD,MEDIUM,0 days 02:05:41.177000
2024,United States Grand Prix,TSU,RB,19.0,2.0,MEDIUM,HARD,0 days 01:32:02.315000
2024,United States Grand Prix,ALB,Williams,4.0,2.0,MEDIUM,MEDIUM,0 days 01:05:39.861000
2024,United States Grand Prix,ALB,Williams,34.0,3.0,MEDIUM,HARD,0 days 01:57:43.127000
2024,United States Grand Prix,ZHO,Kick Sauber,14.0,2.0,MEDIUM,MEDIUM,0 days 01:23:49.517000
2024,United States Grand Prix,ZHO,Kick Sauber,36.0,3.0,MEDIUM,HARD,0 days 02:01:29.433000
2024,United States Grand Prix,HUL,Haas F1 Team,28.0,2.0,MEDIUM,HARD,0 days 01:47:07.063000
2024,United States Grand Prix,LAW,RB,37.0,2.0,HARD,MEDIUM,0 days 02:02:15.843000
2024,United States Grand Prix,OCO,Alpine,32.0,2.0,MEDIUM,HARD,0 days 01:54:12.011000
2024,United States Grand Prix,OCO,Alpine,52.0,3.0,HARD,SOFT,0 days 02:28:05.660000
2024,United States Grand Prix,NOR,McLaren,32.0,2.0,MEDIUM,HARD,0 days 01:53:16.300000
2024,United States Grand Prix,COL,Williams,40.0,2.0,HARD,MEDIUM,0 days 02:07:19.530000
2024,United States Grand Prix,SAI,Ferrari,22.0,2.0,MEDIUM,HARD,0 days 01:36:35.089000
2024,United States Grand Prix,RUS,Mercedes,41.0,2.0,HARD,MEDIUM,0 days 02:08:44.586000
2024,United States Grand Prix,BOT,Kick Sauber,16.0,2.0,MEDIUM,HARD,0 days 01:27:04.947000
2024,United States Grand Prix,PIA,McLaren,33.0,2.0,MEDIUM,HARD,0 days 01:55:01.384000
2024,Mexico City Grand Prix,SAI,Ferrari,33.0,2.0,MEDIUM,HARD,0 days 01:45:53.302000
2024,Mexico City Grand Prix,NOR,McLaren,31.0,2.0,MEDIUM,HARD,0 days 01:43:24.874000
2024,Mexico City Grand Prix,LEC,Ferrari,32.0,2.0,MEDIUM,HARD,0 days 01:44:41.132000
2024,Mexico City Grand Prix,LEC,Ferrari,70.0,3.0,HARD,SOFT,0 days 02:36:13.622000
2024,Mexico City Grand Prix,HAM,Mercedes,29.0,2.0,MEDIUM,HARD,0 days 01:40:54.549000
2024,Mexico City Grand Prix,RUS,Mercedes,32.0,2.0,MEDIUM,HARD,0 days 01:44:56.772000
2024,Mexico City Grand Prix,VER,Red Bull Racing,27.0,2.0,MEDIUM,HARD,0 days 01:38:15.381000
2024,Mexico City Grand Prix,MAG,Haas F1 Team,31.0,2.0,MEDIUM,HARD,0 days 01:43:48.739000
2024,Mexico City Grand Prix,PIA,McLaren,40.0,2.0,MEDIUM,HARD,0 days 01:56:19.153000
2024,Mexico City Grand Prix,HUL,Haas F1 Team,30.0,2.0,MEDIUM,HARD,0 days 01:42:27.276000
2024,Mexico City Grand Prix,GAS,Alpine,29.0,2.0,MEDIUM,HARD,0 days 01:41:08.228000
2024,Mexico City Grand Prix,STR,Aston Martin,27.0,2.0,MEDIUM,HARD,0 days 01:38:28.552000
2024,Mexico City Grand Prix,COL,Williams,48.0,2.0,HARD,MEDIUM,0 days 02:07:34.933000
2024,Mexico City Grand Prix,OCO,Alpine,49.0,2.0,HARD,MEDIUM,0 days 02:09:09.863000
2024,Mexico City Grand Prix,BOT,Kick Sauber,50.0,2.0,HARD,MEDIUM,0 days 02:10:27.993000
2024,Mexico City Grand Prix,ZHO,Kick Sauber,44.0,2.0,HARD,MEDIUM,0 days 02:02:22.702000
2024,Mexico City Grand Prix,LAW,RB,40.0,2.0,HARD,MEDIUM,0 days 01:56:28.956000
2024,Mexico City Grand Prix,LAW,RB,66.0,3.0,MEDIUM,SOFT,0 days 02:32:34.117000
2024,Mexico City Grand Prix,PER,Red Bull Racing,21.0,2.0,HARD,MEDIUM,0 days 01:30:11.210000
2024,Mexico City Grand Prix,PER,Red Bull Racing,44.0,3.0,MEDIUM,MEDIUM,0 days 02:02:24.045000
2024,Mexico City Grand Prix,PER,Red Bull Racing,69.0,4.0,MEDIUM,SOFT,0 days 02:36:51.646000
2024,São Paulo Grand Prix,VER,Red Bull Racing,33.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 02:26:37.486000
2024,São Paulo Grand Prix,GAS,Alpine,33.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 02:26:38.066000
2024,São Paulo Grand Prix,PER,Red Bull Racing,28.0,2.0,INTERMEDIATE,WET,0 days 01:53:05.920000
2024,São Paulo Grand Prix,PER,Red Bull Racing,33.0,3.0,WET,INTERMEDIATE,0 days 02:26:44.393000
2024,São Paulo Grand Prix,ALO,Aston Martin,28.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 01:52:42.679000
2024,São Paulo Grand Prix,ALO,Aston Martin,33.0,3.0,INTERMEDIATE,INTERMEDIATE,0 days 02:26:40.905000
2024,São Paulo Grand Prix,LEC,Ferrari,25.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 01:47:52.187000
2024,São Paulo Grand Prix,LEC,Ferrari,33.0,3.0,INTERMEDIATE,INTERMEDIATE,0 days 02:26:39.762000
2024,São Paulo Grand Prix,TSU,RB,29.0,2.0,INTERMEDIATE,WET,0 days 01:54:12.927000
2024,São Paulo Grand Prix,TSU,RB,33.0,3.0,WET,INTERMEDIATE,0 days 02:26:39.725000
2024,São Paulo Grand Prix,ZHO,Kick Sauber,28.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 01:53:39.357000
2024,São Paulo Grand Prix,ZHO,Kick Sauber,29.0,3.0,INTERMEDIATE,WET,0 days 01:55:58.084000
2024,São Paulo Grand Prix,ZHO,Kick Sauber,32.0,4.0,WET,INTERMEDIATE,0 days 02:23:56.317000
2024,São Paulo Grand Prix,ZHO,Kick Sauber,33.0,5.0,INTERMEDIATE,INTERMEDIATE,0 days 02:26:50.042000
2024,São Paulo Grand Prix,HUL,Haas F1 Team,26.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 01:49:31.818000
2024,São Paulo Grand Prix,HUL,Haas F1 Team,28.0,3.0,INTERMEDIATE,WET,0 days 01:56:10.802000
2024,São Paulo Grand Prix,HUL,Haas F1 Team,30.0,4.0,WET,INTERMEDIATE,0 days 02:01:13.026000
2024,São Paulo Grand Prix,LAW,RB,29.0,2.0,INTERMEDIATE,WET,0 days 01:54:41.501000
2024,São Paulo Grand Prix,LAW,RB,33.0,3.0,WET,INTERMEDIATE,0 days 02:26:41.670000
2024,São Paulo Grand Prix,OCO,Alpine,33.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 02:26:36.856000
2024,São Paulo Grand Prix,NOR,McLaren,29.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 01:54:04.534000
2024,São Paulo Grand Prix,NOR,McLaren,33.0,3.0,INTERMEDIATE,INTERMEDIATE,0 days 02:26:38.370000
2024,São Paulo Grand Prix,COL,Williams,27.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 01:51:26.160000
2024,São Paulo Grand Prix,HAM,Mercedes,28.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 01:52:55.767000
2024,São Paulo Grand Prix,HAM,Mercedes,33.0,3.0,INTERMEDIATE,INTERMEDIATE,0 days 02:26:42.548000
2024,São Paulo Grand Prix,BEA,Haas F1 Team,28.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 01:53:05.085000
2024,São Paulo Grand Prix,BEA,Haas F1 Team,33.0,3.0,INTERMEDIATE,INTERMEDIATE,0 days 02:26:52.854000
2024,São Paulo Grand Prix,SAI,Ferrari,28.0,2.0,INTERMEDIATE,INTERMEDIATE,0 days 01:53:05.059000
2024,São Paulo Grand Prix,SAI,Ferrari,33.0,3.0,INTERMEDIATE,INTERMEDIATE,0 days 02:26:44.446000
