year,era,round,race_name,team,driver,teammate,pair,lap_number,lap_time_s,compound,tyre_life,stint,position
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,9.0,109.056,MEDIUM,10.0,1.0,7.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,10.0,109.354,MEDIUM,11.0,1.0,7.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,13.0,109.286,HARD,3.0,2.0,13.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,14.0,109.222,HARD,4.0,2.0,13.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,15.0,109.984,HARD,5.0,2.0,11.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,16.0,108.759,HARD,6.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,17.0,109.1,HARD,7.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,18.0,109.515,HARD,8.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,19.0,109.239,HARD,9.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,20.0,109.379,HARD,10.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,21.0,109.151,HARD,11.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,22.0,109.047,HARD,12.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,23.0,109.104,HARD,13.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,24.0,108.835,HARD,14.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,25.0,109.02,HARD,15.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,26.0,109.178,HARD,16.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,27.0,108.729,HARD,17.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,28.0,108.635,HARD,18.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,29.0,108.782,HARD,19.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,30.0,109.589,HARD,20.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,31.0,108.979,HARD,21.0,2.0,9.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,32.0,110.08,HARD,22.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,33.0,108.825,HARD,23.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,34.0,109.26,HARD,24.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,35.0,109.533,HARD,25.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,37.0,107.889,HARD,27.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,38.0,108.131,HARD,28.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,39.0,107.97,HARD,29.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,40.0,107.719,HARD,30.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,41.0,107.956,HARD,31.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,42.0,107.351,HARD,32.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,43.0,107.486,HARD,33.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,44.0,107.465,HARD,34.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,45.0,107.498,HARD,35.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,46.0,107.571,HARD,36.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,47.0,107.354,HARD,37.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,ALO,STR,ALO-STR,48.0,107.057,HARD,38.0,2.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,3.0,110.819,HARD,3.0,2.0,20.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,4.0,110.48,HARD,4.0,2.0,20.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,5.0,109.97,HARD,5.0,2.0,20.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,6.0,109.519,HARD,6.0,2.0,20.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,7.0,109.687,HARD,7.0,2.0,20.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,8.0,110.315,HARD,8.0,2.0,20.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,9.0,109.143,HARD,9.0,2.0,20.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,10.0,109.432,HARD,10.0,2.0,20.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,11.0,109.972,HARD,11.0,2.0,19.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,12.0,110.952,HARD,12.0,2.0,18.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,13.0,109.594,HARD,13.0,2.0,17.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,14.0,109.412,HARD,14.0,2.0,17.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,15.0,110.76,HARD,15.0,2.0,18.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,16.0,111.103,HARD,16.0,2.0,18.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,17.0,110.709,HARD,17.0,2.0,18.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,18.0,110.45,HARD,18.0,2.0,18.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,19.0,110.234,HARD,19.0,2.0,18.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,20.0,110.293,HARD,20.0,2.0,18.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,21.0,110.509,HARD,21.0,2.0,18.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,24.0,109.018,HARD,3.0,3.0,19.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,25.0,108.895,HARD,4.0,3.0,19.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,26.0,108.843,HARD,5.0,3.0,19.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,27.0,108.708,HARD,6.0,3.0,19.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,28.0,108.512,HARD,7.0,3.0,19.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,29.0,108.603,HARD,8.0,3.0,19.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,30.0,108.665,HARD,9.0,3.0,19.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,31.0,108.148,HARD,10.0,3.0,19.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,32.0,108.849,HARD,11.0,3.0,19.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,33.0,109.568,HARD,12.0,3.0,18.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,34.0,108.592,HARD,13.0,3.0,18.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,37.0,108.422,HARD,16.0,3.0,17.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,38.0,108.903,HARD,17.0,3.0,17.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,39.0,108.312,HARD,18.0,3.0,17.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,40.0,109.405,HARD,19.0,3.0,17.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,41.0,109.67,HARD,20.0,3.0,17.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,42.0,109.547,HARD,21.0,3.0,17.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,43.0,108.783,HARD,22.0,3.0,17.0
2024,2022-2024,17,Azerbaijan Grand Prix,Aston Martin,STR,ALO,ALO-STR,44.0,108.745,HARD,23.0,3.0,17.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,2.0,109.283,MEDIUM,2.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,3.0,108.412,MEDIUM,3.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,4.0,108.408,MEDIUM,4.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,5.0,108.314,MEDIUM,5.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,6.0,108.052,MEDIUM,6.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,7.0,108.511,MEDIUM,7.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,8.0,107.672,MEDIUM,8.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,9.0,107.828,MEDIUM,9.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,10.0,108.094,MEDIUM,10.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,11.0,107.922,MEDIUM,11.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,12.0,108.09,MEDIUM,12.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,13.0,108.461,MEDIUM,13.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,14.0,108.831,MEDIUM,14.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,15.0,109.99,MEDIUM,15.0,1.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,18.0,108.358,HARD,2.0,2.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,19.0,107.893,HARD,3.0,2.0,1.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,20.0,109.643,HARD,4.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,21.0,107.94,HARD,5.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,22.0,107.737,HARD,6.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,23.0,107.519,HARD,7.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,24.0,107.186,HARD,8.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,25.0,107.361,HARD,9.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,26.0,107.314,HARD,10.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,27.0,107.397,HARD,11.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,28.0,107.282,HARD,12.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,29.0,107.858,HARD,13.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,30.0,107.528,HARD,14.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,31.0,108.113,HARD,15.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,32.0,107.834,HARD,16.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,33.0,108.936,HARD,17.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,34.0,107.834,HARD,18.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,35.0,107.643,HARD,19.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,37.0,107.831,HARD,21.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,38.0,107.516,HARD,22.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,39.0,107.877,HARD,23.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,40.0,107.49,HARD,24.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,41.0,107.908,HARD,25.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,42.0,107.977,HARD,26.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,43.0,107.615,HARD,27.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,44.0,107.067,HARD,28.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,45.0,107.912,HARD,29.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,46.0,107.744,HARD,30.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,47.0,107.857,HARD,31.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,48.0,108.387,HARD,32.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,LEC,SAI,LEC-SAI,49.0,108.626,HARD,33.0,2.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,2.0,109.12,MEDIUM,2.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,3.0,109.375,MEDIUM,3.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,4.0,109.167,MEDIUM,4.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,5.0,109.039,MEDIUM,5.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,6.0,108.826,MEDIUM,6.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,7.0,108.596,MEDIUM,7.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,8.0,108.482,MEDIUM,8.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,9.0,108.154,MEDIUM,9.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,10.0,108.389,MEDIUM,10.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,11.0,108.77,MEDIUM,11.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,12.0,109.348,MEDIUM,12.0,1.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,13.0,108.594,MEDIUM,13.0,1.0,3.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,14.0,108.672,MEDIUM,14.0,1.0,3.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,15.0,109.316,MEDIUM,15.0,1.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,16.0,109.36,MEDIUM,16.0,1.0,2.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,19.0,107.939,HARD,2.0,2.0,6.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,20.0,108.091,HARD,3.0,2.0,6.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,21.0,107.879,HARD,4.0,2.0,6.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,22.0,108.582,HARD,5.0,2.0,6.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,23.0,108.331,HARD,6.0,2.0,5.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,24.0,108.474,HARD,7.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,25.0,107.746,HARD,8.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,26.0,107.593,HARD,9.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,27.0,107.325,HARD,10.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,28.0,107.072,HARD,11.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,29.0,107.448,HARD,12.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,30.0,107.826,HARD,13.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,31.0,107.388,HARD,14.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,32.0,107.33,HARD,15.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,33.0,107.205,HARD,16.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,34.0,107.402,HARD,17.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,35.0,107.31,HARD,18.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,37.0,108.379,HARD,20.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,38.0,107.116,HARD,21.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,39.0,107.229,HARD,22.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,40.0,106.964,HARD,23.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,41.0,107.458,HARD,24.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,42.0,106.928,HARD,25.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,43.0,107.267,HARD,26.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,44.0,107.081,HARD,27.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,45.0,107.262,HARD,28.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,46.0,106.866,HARD,29.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,47.0,106.934,HARD,30.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,48.0,108.117,HARD,31.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Ferrari,SAI,LEC,LEC-SAI,49.0,108.443,HARD,32.0,2.0,4.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,2.0,110.738,MEDIUM,2.0,1.0,10.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,3.0,110.677,MEDIUM,3.0,1.0,10.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,4.0,110.282,MEDIUM,4.0,1.0,10.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,5.0,110.51,MEDIUM,5.0,1.0,10.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,6.0,110.991,MEDIUM,6.0,1.0,10.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,7.0,110.084,MEDIUM,7.0,1.0,10.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,8.0,111.194,MEDIUM,8.0,1.0,11.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,9.0,109.877,MEDIUM,9.0,1.0,11.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,10.0,111.117,MEDIUM,10.0,1.0,12.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,11.0,110.119,MEDIUM,11.0,1.0,11.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,12.0,110.055,MEDIUM,12.0,1.0,10.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,13.0,110.193,MEDIUM,13.0,1.0,8.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,16.0,110.038,HARD,2.0,2.0,15.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,17.0,109.571,HARD,3.0,2.0,14.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,18.0,108.714,HARD,4.0,2.0,14.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,19.0,108.457,HARD,5.0,2.0,14.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,20.0,108.769,HARD,6.0,2.0,14.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,21.0,108.487,HARD,7.0,2.0,14.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,22.0,109.905,HARD,8.0,2.0,13.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,23.0,108.487,HARD,9.0,2.0,13.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,24.0,108.214,HARD,10.0,2.0,13.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,25.0,108.113,HARD,11.0,2.0,13.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,26.0,108.305,HARD,12.0,2.0,13.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,27.0,108.004,HARD,13.0,2.0,13.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,28.0,108.312,HARD,14.0,2.0,13.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,29.0,108.703,HARD,15.0,2.0,13.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,30.0,108.046,HARD,16.0,2.0,12.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,31.0,107.552,HARD,17.0,2.0,12.0
2024,2022-2024,17,Azerbaijan Grand Prix,Haas F1 Team,BEA,HUL,BEA-HUL,32.0,108.147,HARD,18.0,2.0,12.0
