driver,race,stint,compound,stint_length,avg_lap_time
PIA,Belgian Grand Prix,3.0,HARD,14.0,106.66638461538462
PIA,British Grand Prix,1.0,MEDIUM,28.0,93.32775471698113
PIA,British Grand Prix,2.0,HARD,23.0,91.34753333333333
PIA,British Grand Prix,2.0,INTERMEDIATE,9.0,102.316625
PIA,British Grand Prix,3.0,MEDIUM,14.0,89.39384615384614
PIA,Canadian Grand Prix,1.0,INTERMEDIATE,24.0,89.68465217391304
PIA,Canadian Grand Prix,1.0,MEDIUM,11.0,78.72922222222222
PIA,Canadian Grand Prix,2.0,HARD,24.0,78.50155
PIA,Canadian Grand Prix,2.0,INTERMEDIATE,18.0,86.69178571428571
PIA,Canadian Grand Prix,3.0,HARD,33.0,77.0019375
PIA,Canadian Grand Prix,3.0,MEDIUM,26.0,78.2603
PIA,Chinese Grand Prix,1.0,MEDIUM,15.0,102.58328571428571
PIA,Chinese Grand Prix,2.0,MEDIUM,5.0,100.283
PIA,Chinese Grand Prix,3.0,HARD,32.0,101.27380000000001
PIA,Dutch Grand Prix,1.0,MEDIUM,32.0,76.45245161290322
PIA,Dutch Grand Prix,1.0,SOFT,14.0,88.97207692307691
PIA,Dutch Grand Prix,2.0,HARD,39.0,74.89807894736842
PIA,Dutch Grand Prix,2.0,SOFT,30.0,76.826625
PIA,Dutch Grand Prix,3.0,MEDIUM,13.0,74.64341666666667
PIA,Dutch Grand Prix,4.0,INTERMEDIATE,7.0,82.135
PIA,Dutch Grand Prix,6.0,INTERMEDIATE,13.0,84.07416666666667
PIA,Emilia Romagna Grand Prix,1.0,MEDIUM,22.0,81.6085238095238
PIA,Emilia Romagna Grand Prix,2.0,HARD,40.0,80.77881578947368
PIA,Hungarian Grand Prix,1.0,MEDIUM,19.0,84.55115625
PIA,Hungarian Grand Prix,2.0,HARD,29.0,84.0605918367347
PIA,Hungarian Grand Prix,3.0,MEDIUM,31.0,83.21320408163265
PIA,Italian Grand Prix,1.0,MEDIUM,22.0,86.23994285714286
PIA,Italian Grand Prix,2.0,HARD,22.0,84.89897222222221
PIA,Italian Grand Prix,3.0,HARD,15.0,82.45835714285714
PIA,Italian Grand Prix,3.0,MEDIUM,12.0,85.8435
PIA,Japanese Grand Prix,1.0,MEDIUM,12.0,99.0735
PIA,Japanese Grand Prix,2.0,HARD,21.0,98.63485
PIA,Japanese Grand Prix,2.0,MEDIUM,11.0,98.334375
PIA,Japanese Grand Prix,3.0,HARD,19.0,97.28174285714286
PIA,Japanese Grand Prix,4.0,HARD,21.0,95.8026
PIA,Las Vegas Grand Prix,1.0,HARD,16.0,100.133
PIA,Las Vegas Grand Prix,1.0,MEDIUM,9.0,99.928375
PIA,Las Vegas Grand Prix,2.0,HARD,27.0,98.18691428571428
PIA,Las Vegas Grand Prix,3.0,HARD,25.0,97.605
PIA,Las Vegas Grand Prix,3.0,MEDIUM,8.0,95.8445
PIA,Mexico City Grand Prix,1.0,MEDIUM,38.0,83.6145925925926
PIA,Mexico City Grand Prix,2.0,HARD,32.0,81.20245945945946
PIA,Mexico City Grand Prix,3.0,MEDIUM,40.0,85.13033333333334
PIA,Miami Grand Prix,1.0,MEDIUM,26.0,92.98183333333333
PIA,Miami Grand Prix,1.0,SOFT,4.0,94.495
PIA,Miami Grand Prix,2.0,HARD,40.0,93.59863043478262
PIA,Miami Grand Prix,3.0,MEDIUM,23.0,91.8319375
PIA,Monaco Grand Prix,1.0,HARD,40.0,79.02215384615384
PIA,Monaco Grand Prix,2.0,HARD,40.0,79.63957894736842
PIA,Monaco Grand Prix,2.0,INTERMEDIATE,23.0,94.52999999999999
PIA,Qatar Grand Prix,1.0,MEDIUM,33.0,86.48666666666666
PIA,Qatar Grand Prix,2.0,MEDIUM,19.0,88.64372727272728
PIA,Qatar Grand Prix,3.0,MEDIUM,17.0,86.70775
PIA,Qatar Grand Prix,4.0,HARD,23.0,84.46078571428572
PIA,Saudi Arabian Grand Prix,1.0,MEDIUM,6.0,94.6032
PIA,Saudi Arabian Grand Prix,2.0,HARD,40.0,94.72890277777778
PIA,Singapore Grand Prix,1.0,MEDIUM,37.0,99.30387037037036
PIA,Singapore Grand Prix,2.0,HARD,40.0,98.82455172413792
PIA,Spanish Grand Prix,1.0,SOFT,23.0,81.59502941176471
PIA,Spanish Grand Prix,2.0,HARD,21.0,80.57605
PIA,Spanish Grand Prix,2.0,MEDIUM,24.0,79.9695652173913
PIA,Spanish Grand Prix,3.0,MEDIUM,26.0,79.49896
PIA,Spanish Grand Prix,3.0,SOFT,23.0,78.43268421052632
PIA,São Paulo Grand Prix,1.0,INTERMEDIATE,29.0,85.20404
PIA,São Paulo Grand Prix,2.0,INTERMEDIATE,6.0,101.078
PIA,São Paulo Grand Prix,3.0,INTERMEDIATE,39.0,84.242875
PIA,São Paulo Grand Prix,3.0,MEDIUM,22.0,77.3019
PIA,São Paulo Grand Prix,4.0,SOFT,30.0,76.21538461538461
PIA,São Paulo Grand Prix,5.0,SOFT,22.0,75.0800625
PIA,United States Grand Prix,1.0,MEDIUM,31.0,100.90057142857142
PIA,United States Grand Prix,2.0,HARD,24.0,98.32047826086956
RIC,Abu Dhabi Grand Prix,1.0,MEDIUM,18.0,92.33681818181819
RIC,Abu Dhabi Grand Prix,2.0,HARD,39.0,91.02896666666668
RIC,Abu Dhabi Grand Prix,3.0,HARD,27.0,89.28669230769232
RIC,Australian Grand Prix,1.0,MEDIUM,20.0,85.37066666666666
RIC,Australian Grand Prix,1.0,SOFT,4.0,84.25366666666666
RIC,Australian Grand Prix,2.0,HARD,37.0,83.50490196078431
RIC,Australian Grand Prix,3.0,HARD,27.0,82.34365384615384
RIC,Austrian Grand Prix,1.0,MEDIUM,11.0,71.68433333333333
RIC,Austrian Grand Prix,2.0,HARD,31.0,71.68283636363637
RIC,Austrian Grand Prix,3.0,HARD,34.0,70.89396774193548
RIC,Azerbaijan Grand Prix,1.0,HARD,40.0,110.35937313432837
RIC,Azerbaijan Grand Prix,2.0,MEDIUM,18.0,108.6914705882353
RIC,Bahrain Grand Prix,1.0,MEDIUM,16.0,102.36013333333334
RIC,Bahrain Grand Prix,1.0,SOFT,15.0,99.00363636363636
RIC,Bahrain Grand Prix,2.0,HARD,21.0,97.84215
RIC,Bahrain Grand Prix,2.0,SOFT,15.0,100.27149999999999
RIC,Bahrain Grand Prix,3.0,HARD,10.0,99.50066666666666
RIC,Bahrain Grand Prix,3.0,SOFT,21.0,96.1489
RIC,Bahrain Grand Prix,4.0,SOFT,13.0,98.37257142857142
RIC,Belgian Grand Prix,1.0,MEDIUM,11.0,115.6802857142857
RIC,Belgian Grand Prix,1.0,SOFT,7.0,112.45155555555556
RIC,Belgian Grand Prix,2.0,HARD,19.0,115.35388888888889
RIC,Belgian Grand Prix,2.0,MEDIUM,16.0,112.40673076923076
RIC,Belgian Grand Prix,3.0,MEDIUM,22.0,113.21196875
RIC,Belgian Grand Prix,3.0,SOFT,23.0,108.22954545454546
RIC,British Grand Prix,1.0,MEDIUM,25.0,94.58354166666668
RIC,British Grand Prix,2.0,INTERMEDIATE,10.0,104.15866666666666
RIC,British Grand Prix,2.0,MEDIUM,19.0,97.59705882352942
RIC,British Grand Prix,3.0,HARD,11.0,94.453
RIC,British Grand Prix,3.0,SOFT,14.0,91.95661538461538
RIC,British Grand Prix,4.0,SOFT,5.0,93.31524999999999
RIC,British Grand Prix,5.0,SOFT,14.0,93.9919
RIC,Canadian Grand Prix,1.0,INTERMEDIATE,24.0,91.29669565217391
RIC,Canadian Grand Prix,1.0,MEDIUM,18.0,79.6366
RIC,Canadian Grand Prix,2.0,HARD,28.0,79.21418518518519
RIC,Canadian Grand Prix,2.0,INTERMEDIATE,16.0,88.33361538461538
RIC,Canadian Grand Prix,3.0,HARD,21.0,78.54575
RIC,Canadian Grand Prix,3.0,MEDIUM,28.0,79.65504999999999
RIC,Chinese Grand Prix,1.0,MEDIUM,13.0,103.39616666666666
RIC,Chinese Grand Prix,2.0,MEDIUM,18.0,101.91000000000001
RIC,Dutch Grand Prix,1.0,MEDIUM,28.0,77.48374074074074
RIC,Dutch Grand Prix,1.0,SOFT,10.0,78.44744444444444
RIC,Dutch Grand Prix,2.0,HARD,40.0,75.81805128205129
RIC,Dutch Grand Prix,2.0,MEDIUM,15.0,78.23314285714285
RIC,Dutch Grand Prix,3.0,HARD,18.0,77.71611764705882
RIC,Dutch Grand Prix,4.0,SOFT,7.0,75.81183333333333
RIC,Dutch Grand Prix,6.0,SOFT,17.0,76.25275
RIC,Emilia Romagna Grand Prix,1.0,MEDIUM,10.0,82.38633333333333
RIC,Emilia Romagna Grand Prix,2.0,HARD,40.0,82.5328717948718
RIC,Emilia Romagna Grand Prix,2.0,INTERMEDIATE,15.0,94.98136363636364
RIC,Emilia Romagna Grand Prix,3.0,MEDIUM,13.0,84.90283333333333
RIC,Emilia Romagna Grand Prix,4.0,HARD,32.0,82.58496774193549
RIC,French Grand Prix,1.0,MEDIUM,17.0,100.7456875
RIC,French Grand Prix,2.0,HARD,35.0,99.74348387096774
RIC,Hungarian Grand Prix,1.0,MEDIUM,20.0,86.20371428571428
RIC,Hungarian Grand Prix,1.0,SOFT,16.0,85.76254545454546
RIC,Hungarian Grand Prix,2.0,HARD,20.0,85.47542857142857
RIC,Hungarian Grand Prix,2.0,MEDIUM,30.0,84.95779310344827
RIC,Hungarian Grand Prix,3.0,HARD,40.0,84.58620338983052
RIC,Hungarian Grand Prix,3.0,MEDIUM,40.0,84.39094444444444
RIC,Italian Grand Prix,1.0,MEDIUM,18.0,87.17992
RIC,Italian Grand Prix,2.0,HARD,40.0,85.8738888888889
RIC,Japanese Grand Prix,2.0,WET,5.0,116.875
RIC,Japanese Grand Prix,3.0,INTERMEDIATE,20.0,109.47294736842105
RIC,Las Vegas Grand Prix,1.0,MEDIUM,16.0,101.4404
RIC,Las Vegas Grand Prix,2.0,HARD,33.0,98.90313793103448
RIC,Mexico City Grand Prix,1.0,MEDIUM,40.0,84.5975238095238
RIC,Mexico City Grand Prix,2.0,HARD,5.0,83.64750000000001
RIC,Mexico City Grand Prix,2.0,SOFT,26.0,83.12191304347826
RIC,Mexico City Grand Prix,3.0,HARD,40.0,83.23616129032258
RIC,Miami Grand Prix,1.0,HARD,27.0,94.40083333333332
RIC,Miami Grand Prix,1.0,MEDIUM,29.0,95.96960714285714
RIC,Miami Grand Prix,2.0,HARD,9.0,94.618875
RIC,Miami Grand Prix,2.0,MEDIUM,34.0,92.9818
RIC,Miami Grand Prix,3.0,SOFT,16.0,94.61527272727272
RIC,Monaco Grand Prix,1.0,WET,18.0,100.275625
RIC,Monaco Grand Prix,2.0,HARD,40.0,81.55557894736842
RIC,Monaco Grand Prix,3.0,HARD,40.0,80.80932142857144
RIC,Saudi Arabian Grand Prix,1.0,MEDIUM,7.0,97.18163636363637
RIC,Saudi Arabian Grand Prix,2.0,HARD,40.0,95.43132203389831
RIC,Singapore Grand Prix,1.0,INTERMEDIATE,35.0,122.20708
RIC,Singapore Grand Prix,1.0,SOFT,9.0,99.771
RIC,Singapore Grand Prix,2.0,MEDIUM,35.0,99.45658823529412
RIC,Singapore Grand Prix,2.0,SOFT,23.0,112.93530000000001
RIC,Singapore Grand Prix,3.0,SOFT,11.0,97.5294
RIC,Singapore Grand Prix,4.0,SOFT,6.0,97.018
RIC,Spanish Grand Prix,1.0,SOFT,15.0,85.56930434782609
RIC,Spanish Grand Prix,2.0,MEDIUM,25.0,81.35820833333334
RIC,Spanish Grand Prix,2.0,SOFT,22.0,90.10605555555556
RIC,Spanish Grand Prix,3.0,HARD,23.0,80.57745454545454
RIC,Spanish Grand Prix,3.0,MEDIUM,16.0,88.83086666666667
RIC,Spanish Grand Prix,4.0,SOFT,20.0,88.27025
RIC,São Paulo Grand Prix,3.0,SOFT,27.0,77.05181818181818
RIC,São Paulo Grand Prix,4.0,MEDIUM,28.0,76.06237037037037
RIC,São Paulo Grand Prix,5.0,SOFT,15.0,74.83364285714286
RIC,United States Grand Prix,1.0,MEDIUM,21.0,104.22382142857143
RIC,United States Grand Prix,2.0,HARD,24.0,103.79273684210527
RIC,United States Grand Prix,3.0,HARD,21.0,103.00725
RIC,United States Grand Prix,3.0,SOFT,8.0,101.27542857142858
RUS,Abu Dhabi Grand Prix,1.0,MEDIUM,26.0,90.58248936170213
RUS,Abu Dhabi Grand Prix,2.0,HARD,32.0,89.43945070422535
RUS,Abu Dhabi Grand Prix,3.0,HARD,24.0,88.7081304347826
RUS,Abu Dhabi Grand Prix,3.0,MEDIUM,19.0,89.53688888888888
RUS,Australian Grand Prix,1.0,MEDIUM,22.0,84.33976923076922
RUS,Australian Grand Prix,2.0,HARD,36.0,82.75530158730159
RUS,Australian Grand Prix,3.0,HARD,11.0,82.8351111111111
RUS,Austrian Grand Prix,1.0,MEDIUM,21.0,71.20293103448276
RUS,Austrian Grand Prix,2.0,HARD,28.0,71.156
RUS,Austrian Grand Prix,2.0,MEDIUM,23.0,70.804625
RUS,Austrian Grand Prix,3.0,HARD,26.0,70.3865
RUS,Austrian Grand Prix,4.0,MEDIUM,30.0,69.71524137931034
RUS,Azerbaijan Grand Prix,1.0,MEDIUM,11.0,109.07115384615385
RUS,Azerbaijan Grand Prix,2.0,HARD,37.0,107.75535483870968
RUS,Azerbaijan Grand Prix,3.0,HARD,19.0,107.70925
RUS,Azerbaijan Grand Prix,3.0,SOFT,2.0,103.37
RUS,Bahrain Grand Prix,1.0,SOFT,17.0,99.33212121212121
RUS,Bahrain Grand Prix,2.0,HARD,19.0,98.0701
RUS,Bahrain Grand Prix,3.0,HARD,26.0,96.60837500000001
RUS,Bahrain Grand Prix,3.0,MEDIUM,11.0,97.8737
RUS,Bahrain Grand Prix,4.0,SOFT,14.0,96.64657142857142
RUS,Belgian Grand Prix,1.0,MEDIUM,21.0,113.66319444444444
RUS,Belgian Grand Prix,2.0,HARD,34.0,108.0019090909091
RUS,Belgian Grand Prix,2.0,MEDIUM,15.0,113.42314285714285
RUS,Belgian Grand Prix,2.0,SOFT,22.0,111.70190476190477
RUS,Belgian Grand Prix,3.0,HARD,15.0,112.0425
RUS,British Grand Prix,1.0,MEDIUM,26.0,93.26304
RUS,British Grand Prix,1.0,SOFT,30.0,93.19588461538461
RUS,British Grand Prix,2.0,INTERMEDIATE,5.0,101.65725
RUS,British Grand Prix,2.0,MEDIUM,24.0,91.5511875
RUS,Canadian Grand Prix,1.0,INTERMEDIATE,24.0,89.87347826086958
RUS,Canadian Grand Prix,1.0,MEDIUM,18.0,78.35425
RUS,Canadian Grand Prix,2.0,HARD,40.0,78.01525
RUS,Canadian Grand Prix,2.0,INTERMEDIATE,19.0,86.4684
RUS,Canadian Grand Prix,3.0,HARD,25.0,77.68068
RUS,Canadian Grand Prix,4.0,MEDIUM,16.0,76.50033333333333
RUS,Chinese Grand Prix,1.0,MEDIUM,10.0,102.61966666666666
RUS,Chinese Grand Prix,2.0,MEDIUM,9.0,101.449625
RUS,Chinese Grand Prix,3.0,HARD,33.0,100.59147999999999
RUS,Dutch Grand Prix,1.0,MEDIUM,30.0,76.81271153846154
RUS,Dutch Grand Prix,1.0,SOFT,3.0,107.0355
RUS,Dutch Grand Prix,2.0,HARD,28.0,75.447
RUS,Dutch Grand Prix,2.0,INTERMEDIATE,5.0,84.697
RUS,Dutch Grand Prix,3.0,MEDIUM,7.0,74.2358
RUS,Dutch Grand Prix,3.0,SOFT,21.0,74.88861904761904
RUS,Dutch Grand Prix,4.0,HARD,40.0,76.55557142857144
RUS,Dutch Grand Prix,4.0,SOFT,17.0,74.32533333333333
RUS,Dutch Grand Prix,5.0,INTERMEDIATE,14.0,82.553
RUS,Dutch Grand Prix,8.0,INTERMEDIATE,11.0,81.1215
RUS,Emilia Romagna Grand Prix,1.0,INTERMEDIATE,17.0,92.8116923076923
RUS,Emilia Romagna Grand Prix,1.0,MEDIUM,20.0,81.69194736842105
RUS,Emilia Romagna Grand Prix,2.0,HARD,30.0,81.15562068965517
RUS,Emilia Romagna Grand Prix,2.0,MEDIUM,40.0,82.04194871794871
RUS,Emilia Romagna Grand Prix,3.0,MEDIUM,13.0,79.9343
RUS,French Grand Prix,1.0,MEDIUM,17.0,99.4840625
RUS,French Grand Prix,2.0,HARD,36.0,98.44
RUS,Hungarian Grand Prix,1.0,HARD,32.0,85.60187719298246
RUS,Hungarian Grand Prix,1.0,SOFT,18.0,84.24791666666667
RUS,Hungarian Grand Prix,2.0,MEDIUM,22.0,83.51510909090909
RUS,Hungarian Grand Prix,3.0,HARD,17.0,82.3349375
RUS,Hungarian Grand Prix,3.0,MEDIUM,31.0,83.32958823529412
RUS,Italian Grand Prix,1.0,MEDIUM,18.0,86.35246153846154
RUS,Italian Grand Prix,1.0,SOFT,22.0,86.39036842105263
RUS,Italian Grand Prix,2.0,HARD,35.0,85.6413698630137
RUS,Italian Grand Prix,3.0,HARD,20.0,82.8732105263158
RUS,Japanese Grand Prix,1.0,MEDIUM,23.0,99.57266666666666
RUS,Japanese Grand Prix,2.0,HARD,29.0,98.54480434782609
RUS,Japanese Grand Prix,2.0,WET,4.0,117.437
RUS,Japanese Grand Prix,3.0,HARD,14.0,96.47523076923076
RUS,Japanese Grand Prix,3.0,INTERMEDIATE,23.0,108.4247
RUS,Japanese Grand Prix,4.0,MEDIUM,17.0,95.2058
RUS,Las Vegas Grand Prix,1.0,MEDIUM,14.0,99.10972222222222
RUS,Las Vegas Grand Prix,2.0,HARD,20.0,98.20885185185186
RUS,Las Vegas Grand Prix,3.0,HARD,24.0,97.10327027027027
RUS,Mexico City Grand Prix,1.0,MEDIUM,33.0,83.41440506329114
RUS,Mexico City Grand Prix,2.0,HARD,40.0,81.98189333333333
RUS,Mexico City Grand Prix,3.0,MEDIUM,40.0,84.94282352941177
RUS,Mexico City Grand Prix,3.0,SOFT,5.0,80.153
RUS,Miami Grand Prix,1.0,HARD,39.0,95.00873684210526
RUS,Miami Grand Prix,1.0,MEDIUM,24.0,93.66545714285715
RUS,Miami Grand Prix,2.0,HARD,40.0,92.1869090909091
RUS,Miami Grand Prix,2.0,MEDIUM,17.0,93.42081818181818
RUS,Monaco Grand Prix,1.0,HARD,40.0,78.16630769230768
RUS,Monaco Grand Prix,1.0,WET,20.0,96.92333333333333
RUS,Monaco Grand Prix,2.0,INTERMEDIATE,24.0,94.93817391304347
RUS,Monaco Grand Prix,2.0,MEDIUM,40.0,80.06561538461538
RUS,Monaco Grand Prix,3.0,MEDIUM,34.0,79.506
RUS,Qatar Grand Prix,1.0,MEDIUM,23.0,86.16822222222223
RUS,Qatar Grand Prix,2.0,HARD,11.0,85.8434
RUS,Qatar Grand Prix,2.0,MEDIUM,19.0,90.67855555555555
RUS,Qatar Grand Prix,3.0,MEDIUM,17.0,88.293875
RUS,Qatar Grand Prix,4.0,HARD,17.0,86.17675
RUS,Qatar Grand Prix,5.0,HARD,22.0,83.8608
RUS,Qatar Grand Prix,5.0,SOFT,10.0,87.04599999999999
RUS,Saudi Arabian Grand Prix,1.0,MEDIUM,17.0,95.52682857142857
RUS,Saudi Arabian Grand Prix,2.0,HARD,40.0,93.7946947368421
RUS,Singapore Grand Prix,1.0,INTERMEDIATE,20.0,124.04375
RUS,Singapore Grand Prix,1.0,MEDIUM,26.0,99.27372093023257
RUS,Singapore Grand Prix,2.0,HARD,35.0,98.5574
RUS,Singapore Grand Prix,2.0,MEDIUM,13.0,120.77985714285714
RUS,Singapore Grand Prix,3.0,MEDIUM,17.0,98.93776470588236
RUS,Singapore Grand Prix,4.0,SOFT,9.0,114.875625
RUS,Singapore Grand Prix,5.0,SOFT,6.0,111.26680000000002
RUS,Spanish Grand Prix,1.0,SOFT,24.0,82.80997872340426
RUS,Spanish Grand Prix,2.0,MEDIUM,22.0,83.00143103448275
RUS,Spanish Grand Prix,3.0,HARD,30.0,79.06975862068965
RUS,Spanish Grand Prix,3.0,MEDIUM,14.0,87.52592307692308
RUS,Spanish Grand Prix,3.0,SOFT,24.0,78.4074
RUS,Spanish Grand Prix,4.0,SOFT,17.0,86.943
RUS,São Paulo Grand Prix,1.0,INTERMEDIATE,30.0,84.63703846153847
RUS,São Paulo Grand Prix,1.0,SOFT,23.0,76.37317647058823
RUS,São Paulo Grand Prix,2.0,MEDIUM,24.0,76.0214347826087
RUS,São Paulo Grand Prix,3.0,INTERMEDIATE,40.0,83.71175
RUS,São Paulo Grand Prix,3.0,SOFT,31.0,77.01755172413793
RUS,São Paulo Grand Prix,4.0,MEDIUM,25.0,76.69766666666668
RUS,São Paulo Grand Prix,5.0,SOFT,14.0,75.7816
RUS,United States Grand Prix,1.0,HARD,39.0,100.6382
RUS,United States Grand Prix,1.0,MEDIUM,20.0,103.08883333333333
RUS,United States Grand Prix,2.0,HARD,22.0,102.13106896551724
RUS,United States Grand Prix,2.0,MEDIUM,16.0,98.16893333333334
RUS,United States Grand Prix,3.0,HARD,17.0,101.1365625
RUS,United States Grand Prix,3.0,MEDIUM,17.0,99.9786875
RUS,United States Grand Prix,4.0,SOFT,5.0,98.788
SAI,Abu Dhabi Grand Prix,1.0,HARD,22.0,91.374
SAI,Abu Dhabi Grand Prix,1.0,MEDIUM,24.0,90.04263888888889
SAI,Abu Dhabi Grand Prix,2.0,HARD,33.0,89.3968313253012
SAI,Abu Dhabi Grand Prix,3.0,HARD,19.0,89.4135
SAI,Australian Grand Prix,1.0,MEDIUM,15.0,82.53276470588236
SAI,Australian Grand Prix,2.0,HARD,24.0,81.54327272727272
SAI,Australian Grand Prix,3.0,HARD,40.0,81.82666666666667
SAI,Austrian Grand Prix,1.0,MEDIUM,26.0,70.96495555555556
SAI,Austrian Grand Prix,2.0,HARD,24.0,70.32654545454545
SAI,Austrian Grand Prix,2.0,MEDIUM,13.0,70.4758
SAI,Austrian Grand Prix,3.0,MEDIUM,29.0,69.99994
SAI,Austrian Grand Prix,4.0,HARD,26.0,69.457
SAI,Azerbaijan Grand Prix,1.0,MEDIUM,16.0,108.59641935483872
SAI,Azerbaijan Grand Prix,2.0,HARD,40.0,106.97413043478261
SAI,Bahrain Grand Prix,1.0,SOFT,16.0,98.89108571428572
SAI,Bahrain Grand Prix,2.0,HARD,20.0,97.22908571428572
SAI,Bahrain Grand Prix,2.0,SOFT,18.0,98.27658823529411
SAI,Bahrain Grand Prix,3.0,HARD,26.0,96.47231111111111
SAI,Bahrain Grand Prix,3.0,MEDIUM,10.0,96.95266666666666
SAI,Bahrain Grand Prix,4.0,SOFT,16.0,96.04114285714286
SAI,Belgian Grand Prix,1.0,HARD,19.0,109.76505555555555
SAI,Belgian Grand Prix,1.0,SOFT,12.0,114.55027272727274
SAI,Belgian Grand Prix,2.0,MEDIUM,15.0,113.699
SAI,Belgian Grand Prix,3.0,HARD,19.0,110.01360606060607
SAI,British Grand Prix,1.0,MEDIUM,25.0,93.23466666666667
SAI,British Grand Prix,2.0,HARD,26.0,92.08505555555556
SAI,British Grand Prix,2.0,INTERMEDIATE,12.0,102.2968181818182
SAI,British Grand Prix,2.0,MEDIUM,18.0,93.62325
SAI,British Grand Prix,3.0,HARD,18.0,91.59073076923076
SAI,British Grand Prix,4.0,SOFT,13.0,90.96781818181817
SAI,Canadian Grand Prix,1.0,INTERMEDIATE,24.0,91.62182608695653
SAI,Canadian Grand Prix,1.0,MEDIUM,37.0,77.93755555555556
SAI,Canadian Grand Prix,2.0,HARD,32.0,76.90631034482759
SAI,Canadian Grand Prix,2.0,INTERMEDIATE,17.0,88.41976923076922
SAI,Canadian Grand Prix,3.0,HARD,21.0,76.1891875
SAI,Canadian Grand Prix,3.0,MEDIUM,9.0,81.444875
SAI,Chinese Grand Prix,1.0,MEDIUM,16.0,102.63359999999999
SAI,Chinese Grand Prix,2.0,HARD,39.0,100.40822222222222
SAI,Dutch Grand Prix,1.0,MEDIUM,29.0,76.647
SAI,Dutch Grand Prix,1.0,SOFT,16.0,77.10391666666666
SAI,Dutch Grand Prix,2.0,HARD,40.0,74.93338461538461
SAI,Dutch Grand Prix,2.0,INTERMEDIATE,7.0,84.72416666666668
SAI,Dutch Grand Prix,2.0,MEDIUM,28.0,76.86125925925926
SAI,Dutch Grand Prix,3.0,HARD,12.0,75.79575
SAI,Dutch Grand Prix,3.0,SOFT,30.0,76.47282608695652
SAI,Dutch Grand Prix,4.0,SOFT,20.0,75.27727586206898
SAI,Dutch Grand Prix,5.0,INTERMEDIATE,17.0,83.317
SAI,Dutch Grand Prix,6.0,INTERMEDIATE,12.0,83.79166666666667
SAI,Emilia Romagna Grand Prix,1.0,MEDIUM,26.0,81.6038
SAI,Emilia Romagna Grand Prix,2.0,HARD,36.0,80.91014285714286
SAI,French Grand Prix,1.0,HARD,17.0,100.3185
SAI,French Grand Prix,2.0,MEDIUM,23.0,98.3137142857143
SAI,French Grand Prix,3.0,MEDIUM,11.0,96.216875
SAI,Hungarian Grand Prix,1.0,MEDIUM,20.0,84.5438125
SAI,Hungarian Grand Prix,1.0,SOFT,14.0,85.58792307692308
SAI,Hungarian Grand Prix,2.0,HARD,28.0,84.24096078431371
SAI,Hungarian Grand Prix,2.0,MEDIUM,29.0,83.99010714285714
SAI,Hungarian Grand Prix,3.0,HARD,29.0,83.39479999999999
SAI,Hungarian Grand Prix,3.0,MEDIUM,23.0,82.60968181818181
SAI,Hungarian Grand Prix,3.0,SOFT,26.0,83.3709
SAI,Italian Grand Prix,1.0,MEDIUM,29.0,86.36780327868851
SAI,Italian Grand Prix,2.0,HARD,34.0,84.94509375
SAI,Italian Grand Prix,2.0,SOFT,16.0,84.85033333333334
SAI,Japanese Grand Prix,1.0,MEDIUM,17.0,99.36391666666667
SAI,Japanese Grand Prix,2.0,MEDIUM,19.0,98.25520689655171
SAI,Japanese Grand Prix,3.0,HARD,15.0,97.18257142857144
SAI,Japanese Grand Prix,3.0,MEDIUM,21.0,97.03636842105263
SAI,Japanese Grand Prix,4.0,HARD,17.0,94.726
SAI,Las Vegas Grand Prix,1.0,MEDIUM,9.0,99.10300000000001
SAI,Las Vegas Grand Prix,2.0,HARD,22.0,99.36314285714286
SAI,Las Vegas Grand Prix,3.0,HARD,24.0,97.03619047619047
SAI,Mexico City Grand Prix,1.0,MEDIUM,31.0,82.98067307692307
SAI,Mexico City Grand Prix,1.0,SOFT,31.0,84.11051851851852
SAI,Mexico City Grand Prix,2.0,HARD,39.0,80.69369230769232
SAI,Mexico City Grand Prix,2.0,MEDIUM,40.0,83.04249999999999
SAI,Mexico City Grand Prix,3.0,HARD,40.0,82.93458823529411
SAI,Miami Grand Prix,1.0,MEDIUM,26.0,93.59712307692308
SAI,Miami Grand Prix,2.0,HARD,39.0,92.24109302325581
SAI,Monaco Grand Prix,1.0,HARD,32.0,78.19216129032257
SAI,Monaco Grand Prix,1.0,WET,20.0,95.801
SAI,Monaco Grand Prix,2.0,HARD,40.0,79.63784615384616
SAI,Monaco Grand Prix,2.0,MEDIUM,21.0,79.2335
SAI,Monaco Grand Prix,3.0,HARD,40.0,79.5102
SAI,Monaco Grand Prix,3.0,INTERMEDIATE,23.0,94.69427272727272
SAI,Qatar Grand Prix,1.0,MEDIUM,34.0,85.90324137931034
SAI,Qatar Grand Prix,4.0,HARD,23.0,84.38306666666668
SAI,Saudi Arabian Grand Prix,1.0,MEDIUM,15.0,95.39796296296296
SAI,Saudi Arabian Grand Prix,2.0,HARD,35.0,93.58303571428571
SAI,Singapore Grand Prix,1.0,INTERMEDIATE,34.0,120.1729090909091
SAI,Singapore Grand Prix,1.0,MEDIUM,19.0,99.8038275862069
SAI,Singapore Grand Prix,2.0,HARD,40.0,98.84312
SAI,Singapore Grand Prix,2.0,MEDIUM,24.0,110.92205000000001
SAI,Spanish Grand Prix,1.0,SOFT,17.0,83.24664705882353
